"_id","lat","lng","state","country","city","p"
"ObjectId(""5ebd8b4ac7b01f00197ab852"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",0
"ObjectId(""5ebd8b5bc7b01f00197ab854"")","-20.4294254","-54.5962373","Mato Grosso do Sul","Brasil","Campo Grande",48
"ObjectId(""5ebd8b64c7b01f00197ab855"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",1
"ObjectId(""5ebd8b6ac7b01f00197ab856"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",3
"ObjectId(""5ebd8bc5c7b01f00197ab858"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",1
"ObjectId(""5ebd8be0c7b01f00197ab859"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",44
"ObjectId(""5ebd8becc7b01f00197ab85a"")","-22.72528","-47.64917","São Paulo","Brasil","Piracicaba",0
"ObjectId(""5ebd8c09c7b01f00197ab85b"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",1
"ObjectId(""5ebd8c1dc7b01f00197ab85c"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",1
"ObjectId(""5ebd8c23c7b01f00197ab85d"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",1
"ObjectId(""5ebd8c4fc7b01f00197ab85e"")","-4.2318132","-44.781167","Maranhão","Brasil","Bacabal",0
"ObjectId(""5ebd8c86c7b01f00197ab860"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",1
"ObjectId(""5ebd8c92c7b01f00197ab861"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",21
"ObjectId(""5ebd8cb5c7b01f00197ab863"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd8cc2c7b01f00197ab864"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",26
"ObjectId(""5ebd8ccbc7b01f00197ab865"")","-10.1835604","-48.3337793","Tocantins","Brasil","Palmas",0
"ObjectId(""5ebd8cd8c7b01f00197ab866"")","-5.0878097","-42.8255749","Maranhão","Brasil","Timon",0
"ObjectId(""5ebd8cddc7b01f00197ab867"")","-25.4498266","-49.27288083849462","Paraná","Brasil","Curitiba",0
"ObjectId(""5ebd8d01c7b01f00197ab86a"")","-29.8425284","-53.7680577","Rio Grande do Sul","Brasil",,0
"ObjectId(""5ebd8d12c7b01f00197ab86b"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd8d5bc7b01f00197ab86d"")","-22.94803","-43.362903","Rio de Janeiro","Brasil","Rio de Janeiro",2
"ObjectId(""5ebd8d66c7b01f00197ab86e"")","-9.571664349999999","-40.961051765435606",,"Brasil",,1
"ObjectId(""5ebd8d6fc7b01f00197ab86f"")","-29.7205898","-53.76461138561854","Rio Grande do Sul","Brasil","Santa Maria",0
"ObjectId(""5ebd8d75c7b01f00197ab870"")","-22.90556","-47.06083","São Paulo","Brasil","Campinas",0
"ObjectId(""5ebd8d7ec7b01f00197ab871"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",8
"ObjectId(""5ebd8d98c7b01f00197ab872"")","-29.6905705","-51.1429035","Rio Grande do Sul","Brasil","Novo Hamburgo",2
"ObjectId(""5ebd8dafc7b01f00197ab873"")","-5.6781175","-36.4781776","Rio Grande do Norte","Brasil",,1
"ObjectId(""5ebd8db7c7b01f00197ab874"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd8dbfc7b01f00197ab875"")","-5.805398","-35.2080905","Rio Grande do Norte","Brasil","Natal",0
"ObjectId(""5ebd8dc5c7b01f00197ab876"")","-5.6781175","-36.4781776","Rio Grande do Norte","Brasil",,1
"ObjectId(""5ebd8dfbc7b01f00197ab878"")","-26.3044898","-48.8486726","Santa Catarina","Brasil","Joinville",1
"ObjectId(""5ebd8e08c7b01f00197ab879"")","-5.6781175","-36.4781776","Rio Grande do Norte","Brasil",,0
"ObjectId(""5ebd8e0fc7b01f00197ab87a"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd8e20c7b01f00197ab87b"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",1
"ObjectId(""5ebd8e2fc7b01f00197ab87c"")","-22.9100508","-43.201756","Rio de Janeiro","Brasil","Rio de Janeiro",690
"ObjectId(""5ebd8e4ac7b01f00197ab87d"")","-29.6860512","-53.8069214","Rio Grande do Sul","Brasil","Santa Maria",0
"ObjectId(""5ebd8e5ac7b01f00197ab87e"")","-23.501667","-47.458056","São Paulo","Brasil","Sorocaba",6
"ObjectId(""5ebd8e8fc7b01f00197ab880"")","-22.5783685","-44.9642044","São Paulo","Brasil","Cruzeiro",0
"ObjectId(""5ebd8ecec7b01f00197ab882"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",1
"ObjectId(""5ebd8eecc7b01f00197ab883"")","-23.541056","-46.37097","São Paulo","Brasil","Ferraz de Vasconcelos",0
"ObjectId(""5ebd8ef9c7b01f00197ab884"")","-3.1316333","-59.9825041","Amazonas","Brasil","Manaus",0
"ObjectId(""5ebd8f39c7b01f00197ab885"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",0
"ObjectId(""5ebd8f61c7b01f00197ab887"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd8faac7b01f00197ab889"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd8fc1c7b01f00197ab88b"")","-29.1684796","-51.1793861","Rio Grande do Sul","Brasil","Caxias do Sul",0
"ObjectId(""5ebd8fe8c7b01f00197ab88c"")","-22.9191926","-43.1796947","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd8ff0c7b01f00197ab88d"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd903bc7b01f00197ab891"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd9079c7b01f00197ab892"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",74
"ObjectId(""5ebd9096c7b01f00197ab894"")","-21.9549806","-49.0232348","São Paulo","Brasil",,0
"ObjectId(""5ebd90d7c7b01f00197ab895"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",1
"ObjectId(""5ebd9154c7b01f00197ab899"")","-22.90556","-47.06083","São Paulo","Brasil","Campinas",1
"ObjectId(""5ebd916ac7b01f00197ab89b"")","-22.7896225","-43.309929","Rio de Janeiro","Brasil","Duque de Caxias",4
"ObjectId(""5ebd91d1c7b01f00197ab89d"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd91f0c7b01f00197ab89e"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",0
"ObjectId(""5ebd9209c7b01f00197ab89f"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",0
"ObjectId(""5ebd921bc7b01f00197ab8a0"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",0
"ObjectId(""5ebd922fc7b01f00197ab8a2"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",0
"ObjectId(""5ebd9244c7b01f00197ab8a3"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",0
"ObjectId(""5ebd925ec7b01f00197ab8a4"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",0
"ObjectId(""5ebd9269c7b01f00197ab8a5"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",0
"ObjectId(""5ebd926fc7b01f00197ab8a6"")","-7.9340069","-34.868407","Pernambuco","Brasil","Paulista",26
"ObjectId(""5ebd928ac7b01f00197ab8a7"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",0
"ObjectId(""5ebd9295c7b01f00197ab8a8"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",0
"ObjectId(""5ebd92a6c7b01f00197ab8a9"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",0
"ObjectId(""5ebd92c1c7b01f00197ab8aa"")","-25.4295963","-49.2712724","Paraná","Brasil","Curitiba",1
"ObjectId(""5ebd92e6c7b01f00197ab8ac"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",343
"ObjectId(""5ebd92edc7b01f00197ab8ad"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",0
"ObjectId(""5ebd9314c7b01f00197ab8ae"")","-22.3218102","-49.0705863","São Paulo","Brasil","Bauru",0
"ObjectId(""5ebd9324c7b01f00197ab8af"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",0
"ObjectId(""5ebd932ac7b01f00197ab8b0"")","-5.8576398","-35.2014489","Rio Grande do Norte","Brasil","Natal",0
"ObjectId(""5ebd9336c7b01f00197ab8b1"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd9383c7b01f00197ab8b2"")","-22.5269448","-41.944972","Rio de Janeiro","Brasil","Rio das Ostras",0
"ObjectId(""5ebd9389c7b01f00197ab8b3"")","-18.5264844","-44.1588654","Minas Gerais","Brasil",,1
"ObjectId(""5ebd93c8c7b01f00197ab8b5"")","-5.805398","-35.2080905","Rio Grande do Norte","Brasil","Natal",6
"ObjectId(""5ebd93d7c7b01f00197ab8b6"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",0
"ObjectId(""5ebd9453c7b01f00197ab8b8"")","-26.9195567","-49.0658025","Santa Catarina","Brasil","Blumenau",0
"ObjectId(""5ebd945fc7b01f00197ab8b9"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",9
"ObjectId(""5ebd949dc7b01f00197ab8ba"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",0
"ObjectId(""5ebd94adc7b01f00197ab8bc"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd94f9c7b01f00197ab8c0"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd951dc7b01f00197ab8c2"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd9570c7b01f00197ab8c4"")","-3.1316333","-59.9825041","Amazonas","Brasil","Manaus",1
"ObjectId(""5ebd9593c7b01f00197ab8c7"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",26
"ObjectId(""5ebd95a9c7b01f00197ab8c8"")","-31.7636377","-52.2721084","Rio Grande do Sul","Brasil","Pelotas",0
"ObjectId(""5ebd95b6c7b01f00197ab8ca"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd95d6c7b01f00197ab8cb"")","-23.5506507","-46.6333824","São Paulo","Brasil","São Paulo",0
"ObjectId(""5ebd95e6c7b01f00197ab8cc"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebd95fac7b01f00197ab8cd"")","-4.8654201","-43.353664","Maranhão","Brasil","Caxias",0
"ObjectId(""5ebd9601c7b01f00197ab8ce"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",30
"ObjectId(""5ebd9638c7b01f00197ab8cf"")","-23.922609899999998","-46.3257967484184","São Paulo","Brasil","Santos",0
"ObjectId(""5ebd9647c7b01f00197ab8d0"")","-5.6781175","-36.4781776","Rio Grande do Norte","Brasil",,0
"ObjectId(""5ebd966bc7b01f00197ab8d1"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebda5dec7b01f00197ab8d4"")","-23.960833","-46.333889","São Paulo","Brasil","Santos",0
"ObjectId(""5ebda5e4c7b01f00197ab8d5"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",0
"ObjectId(""5ebda607c7b01f00197ab8d6"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebda645c7b01f00197ab8d9"")","-22.2800004","-42.5325303","Rio de Janeiro","Brasil","Nova Friburgo",0
"ObjectId(""5ebda6bfc7b01f00197ab8db"")","-7.2153453","-39.3153336","Ceará","Brasil","Juazeiro do Norte",1
"ObjectId(""5ebda6dec7b01f00197ab8dc"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",0
"ObjectId(""5ebda6e6c7b01f00197ab8dd"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",26
"ObjectId(""5ebda73bc7b01f00197ab8df"")","-22.2206145","-54.812208","Mato Grosso do Sul","Brasil","Dourados",0
"ObjectId(""5ebda741c7b01f00197ab8e0"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",0
"ObjectId(""5ebda74cc7b01f00197ab8e1"")","-1.6292632","-45.2368151","Maranhão","Brasil",,0
"ObjectId(""5ebda75dc7b01f00197ab8e2"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebda770c7b01f00197ab8e3"")","-22.8733203","-42.3428897","Rio de Janeiro","Brasil","Araruama",4
"ObjectId(""5ebda7bbc7b01f00197ab8e5"")","-21.9549806","-49.0232348","São Paulo","Brasil",,1
"ObjectId(""5ebda7ccc7b01f00197ab8e6"")","-23.0185151","-43.4634021","Rio de Janeiro","Brasil","Rio de Janeiro",2
"ObjectId(""5ebda7efc7b01f00197ab8e7"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",6661
"ObjectId(""5ebda81cc7b01f00197ab8e8"")","42.5195891","12.5152257","Umbria","Italia","Narni",0
"ObjectId(""5ebda821c7b01f00197ab8e9"")","-31.7699736","-52.3410161","Rio Grande do Sul","Brasil","Pelotas",0
"ObjectId(""5ebda833c7b01f00197ab8ea"")","18.521428","73.8544541","Maharashtra","India","Pune",0
"ObjectId(""5ebda864c7b01f00197ab8eb"")","-5.805398","-35.2080905","Rio Grande do Norte","Brasil","Natal",0
"ObjectId(""5ebda873c7b01f00197ab8ec"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",3
"ObjectId(""5ebda883c7b01f00197ab8ed"")","-22.90556","-47.06083","São Paulo","Brasil","Campinas",0
"ObjectId(""5ebda8a0c7b01f00197ab8ee"")","-22.2800004","-42.5325303","Rio de Janeiro","Brasil","Nova Friburgo",2
"ObjectId(""5ebda8bfc7b01f00197ab8f2"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebda8ddc7b01f00197ab8f3"")","-31.7636377","-52.2721084","Rio Grande do Sul","Brasil","Pelotas",1
"ObjectId(""5ebda916c7b01f00197ab8f5"")","-5.1023325","-42.8449518","Maranhão","Brasil","Timon",0
"ObjectId(""5ebda928c7b01f00197ab8f7"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebda964c7b01f00197ab8f8"")","-3.1316333","-59.9825041","Amazonas","Brasil","Manaus",215
"ObjectId(""5ebda999c7b01f00197ab8fa"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",0
"ObjectId(""5ebda9a0c7b01f00197ab8fb"")","-18.8539497","-41.9458753","Minas Gerais","Brasil","Governador Valadares",0
"ObjectId(""5ebda9afc7b01f00197ab8fc"")","-7.9986401","-34.8459552","Pernambuco","Brasil","Olinda",2
"ObjectId(""5ebda9e7c7b01f00197ab8fe"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",4600
"ObjectId(""5ebda9ecc7b01f00197ab8ff"")","-13.250571","-43.410754","Bahia","Brasil","Bom Jesus da Lapa",1
"ObjectId(""5ebda9f8c7b01f00197ab900"")","-10.6743911","-37.3773519","Sergipe","Brasil",,0
"ObjectId(""5ebdaa28c7b01f00197ab901"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebdaaa5c7b01f00197ab903"")","-15.7934036","-47.8823172","Distrito Federal","Brasil","Plano Piloto",0
"ObjectId(""5ebdaac4c7b01f00197ab904"")","-23.1196205","-47.3359296","São Paulo","Brasil","Salto",0
"ObjectId(""5ebdab0fc7b01f00197ab906"")","-5.805398","-35.2080905","Rio Grande do Norte","Brasil","Natal",1
"ObjectId(""5ebdab47c7b01f00197ab909"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",3
"ObjectId(""5ebdab74c7b01f00197ab90b"")","-20.5531437","-48.5697509","São Paulo","Brasil","Barretos",1
"ObjectId(""5ebdab8dc7b01f00197ab90e"")","-27.0628367","-51.114965","Santa Catarina","Brasil",,0
"ObjectId(""5ebdab99c7b01f00197ab910"")","-3.1316333","-59.9825041","Amazonas","Brasil","Manaus",1
"ObjectId(""5ebdabbec7b01f00197ab911"")","-22.72528","-47.64917","São Paulo","Brasil","Piracicaba",1
"ObjectId(""5ebdac73c7b01f00197ab913"")","53.8069892","10.1565516","Schleswig-Holstein","Deutschland","Itzstedt",4
"ObjectId(""5ebdac7ac7b01f00197ab914"")","-4.479925","-63.5185396","Amazonas","Brasil",,0
"ObjectId(""5ebdac90c7b01f00197ab916"")","-27.4186763","-49.4760617","Santa Catarina","Brasil",,0
"ObjectId(""5ebdacabc7b01f00197ab917"")","-10.1835604","-48.3337793","Tocantins","Brasil","Palmas",1
"ObjectId(""5ebdacd1c7b01f00197ab918"")","-8.7494525","-63.8735438","Rondônia","Brasil","Porto Velho",0
"ObjectId(""5ebdacfec7b01f00197ab919"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",0
"ObjectId(""5ebdad30c7b01f00197ab91a"")","-19.968056","-44.198333","Minas Gerais","Brasil","Betim",8
"ObjectId(""5ebdad3ec7b01f00197ab91b"")","-3.1316333","-59.9825041","Amazonas","Brasil","Manaus",0
"ObjectId(""5ebdad45c7b01f00197ab91c"")","-9.754866","-36.661471","Alagoas","Brasil","Arapiraca",0
"ObjectId(""5ebdad81c7b01f00197ab91d"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",1
"ObjectId(""5ebdadadc7b01f00197ab91f"")","-24.005833","-46.402778","São Paulo","Brasil","Praia Grande",1
"ObjectId(""5ebdadc4c7b01f00197ab920"")","-20.4252506","-49.97226","São Paulo","Brasil","Votuporanga",0
"ObjectId(""5ebdadd0c7b01f00197ab921"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebdadd8c7b01f00197ab922"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",1
"ObjectId(""5ebdadf5c7b01f00197ab924"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",4
"ObjectId(""5ebdae13c7b01f00197ab925"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",0
"ObjectId(""5ebdae1cc7b01f00197ab926"")","-20.532558","-43.7150353","Minas Gerais","Brasil",,0
"ObjectId(""5ebdae37c7b01f00197ab927"")","-20.263202","-40.416549","Espírito Santo","Brasil","Cariacica",0
"ObjectId(""5ebdae54c7b01f00197ab928"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebdae87c7b01f00197ab92b"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebdaea5c7b01f00197ab92c"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebdaeadc7b01f00197ab92d"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",1
"ObjectId(""5ebdaf05c7b01f00197ab931"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebdaf1ac7b01f00197ab932"")","-9.571664349999999","-40.961051765435606",,"Brasil",,1
"ObjectId(""5ebdaf3bc7b01f00197ab933"")","-25.4295963","-49.2712724","Paraná","Brasil","Curitiba",0
"ObjectId(""5ebdaf59c7b01f00197ab934"")","-12.9559708","-38.3943244","Bahia","Brasil","Salvador",0
"ObjectId(""5ebdaf68c7b01f00197ab935"")","-22.2752762","-42.419415","Rio de Janeiro","Brasil",,0
"ObjectId(""5ebdaf73c7b01f00197ab936"")","-22.4099596","-44.2621818","Rio de Janeiro","Brasil","Quatis",0
"ObjectId(""5ebdaf80c7b01f00197ab937"")","-9.571664349999999","-40.961051765435606",,"Brasil",,1
"ObjectId(""5ebdaf97c7b01f00197ab938"")","-9.571664349999999","-40.961051765435606",,"Brasil",,1
"ObjectId(""5ebdaf9fc7b01f00197ab939"")","-23.5506507","-46.6333824","São Paulo","Brasil","São Paulo",1
"ObjectId(""5ebdafb2c7b01f00197ab93a"")","-19.968056","-44.198333","Minas Gerais","Brasil","Betim",0
"ObjectId(""5ebdafd5c7b01f00197ab93b"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebdafeac7b01f00197ab93c"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",0
"ObjectId(""5ebdafefc7b01f00197ab93d"")","-29.6860512","-53.8069214","Rio Grande do Sul","Brasil","Santa Maria",16
"ObjectId(""5ebdb011c7b01f00197ab93f"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",0
"ObjectId(""5ebdb03fc7b01f00197ab940"")","-25.2954233","-54.0940666","Paraná","Brasil","Medianeira",0
"ObjectId(""5ebdb04fc7b01f00197ab941"")","-9.0478679","-70.5264976","Acre","Brasil",,2
"ObjectId(""5ebdb072c7b01f00197ab942"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",8
"ObjectId(""5ebdb082c7b01f00197ab943"")","-22.8523198","-47.14961896903436","São Paulo","Brasil","Campinas",26
"ObjectId(""5ebdb0b4c7b01f00197ab944"")","-7.9986401","-34.8459552","Pernambuco","Brasil","Olinda",1
"ObjectId(""5ebdb0d8c7b01f00197ab945"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",1
"ObjectId(""5ebdb0e9c7b01f00197ab946"")","-21.4835523","-51.5334408","São Paulo","Brasil","Dracena",0
"ObjectId(""5ebdb0f0c7b01f00197ab947"")","-31.6296698","-71.1589807","Región de Coquimbo","Chile","Illapel",0
"ObjectId(""5ebdb10dc7b01f00197ab948"")","-22.2752762","-42.419415","Rio de Janeiro","Brasil",,0
"ObjectId(""5ebdb118c7b01f00197ab949"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",7
"ObjectId(""5ebdb123c7b01f00197ab94a"")","-15.2454478","-40.2460053","Bahia","Brasil","Itapetinga",0
"ObjectId(""5ebdb12ac7b01f00197ab94b"")","-26.3044898","-48.8486726","Santa Catarina","Brasil","Joinville",0
"ObjectId(""5ebdb13ec7b01f00197ab94c"")","-9.571664349999999","-40.961051765435606",,"Brasil",,1
"ObjectId(""5ebdb14fc7b01f00197ab94d"")","-9.571664349999999","-40.961051765435606",,"Brasil",,1
"ObjectId(""5ebdb157c7b01f00197ab94e"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",343
"ObjectId(""5ebdb169c7b01f00197ab94f"")","-9.571664349999999","-40.961051765435606",,"Brasil",,1
"ObjectId(""5ebdb16fc7b01f00197ab950"")","-9.571664349999999","-40.961051765435606",,"Brasil",,1
"ObjectId(""5ebdb17cc7b01f00197ab951"")","-22.8381127","-43.2764454","Rio de Janeiro","Brasil","Rio de Janeiro",11
"ObjectId(""5ebdb1afc7b01f00197ab954"")","-31.7636377","-52.2721084","Rio Grande do Sul","Brasil","Pelotas",94
"ObjectId(""5ebdb1cec7b01f00197ab955"")","-23.6495294","-46.8528497","São Paulo","Brasil","Embu das Artes",1
"ObjectId(""5ebdb1e2c7b01f00197ab956"")","-27.0628367","-51.114965","Santa Catarina","Brasil",,0
"ObjectId(""5ebdb1e7c7b01f00197ab957"")","-12.285251","-41.9294776","Bahia","Brasil",,0
"ObjectId(""5ebdb1edc7b01f00197ab958"")","-21.7886713","-48.1773096","São Paulo","Brasil","Araraquara",18
"ObjectId(""5ebdb241c7b01f00197ab959"")","-8.4116316","-37.5919699","Pernambuco","Brasil",,298
"ObjectId(""5ebdb247c7b01f00197ab95a"")","-23.6907307","-46.7882222","São Paulo","Brasil","São Paulo",4
"ObjectId(""5ebdb257c7b01f00197ab95b"")","-12.2115009","-55.5716547","Mato Grosso","Brasil",,25
"ObjectId(""5ebdb25cc7b01f00197ab95c"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",1
"ObjectId(""5ebdb265c7b01f00197ab95d"")","-18.5264844","-44.1588654","Minas Gerais","Brasil",,0
"ObjectId(""5ebdb27ac7b01f00197ab95e"")","-24.0469624","-49.3478448","São Paulo","Brasil",,0
"ObjectId(""5ebdb296c7b01f00197ab960"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebdb2d8c7b01f00197ab961"")","-22.9402135","-43.1772229","Rio de Janeiro","Brasil","Rio de Janeiro",1
"ObjectId(""5ebdb310c7b01f00197ab962"")","-22.5225497","-44.1040128","Rio de Janeiro","Brasil","Volta Redonda",1
"ObjectId(""5ebdb344c7b01f00197ab965"")","-8.2829702","-35.9722852","Pernambuco","Brasil","Caruaru",0
"ObjectId(""5ebdb371c7b01f00197ab966"")","-22.5225497","-44.1040128","Rio de Janeiro","Brasil","Volta Redonda",0
"ObjectId(""5ebdb3a2c7b01f00197ab967"")","-22.5261054","-49.6635412","São Paulo","Brasil","Ubirajara",1
"ObjectId(""5ebdb3b1c7b01f00197ab968"")","-5.3257938","-42.3549995","Piauí","Brasil",,0
"ObjectId(""5ebdb3b9c7b01f00197ab969"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",0
"ObjectId(""5ebdb3bec7b01f00197ab96a"")","-25.4295963","-49.2712724","Paraná","Brasil","Curitiba",0
"ObjectId(""5ebdb3edc7b01f00197ab96c"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",1
"ObjectId(""5ebdb3fac7b01f00197ab96d"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",0
"ObjectId(""5ebdb422c7b01f00197ab96f"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",2
"ObjectId(""5ebdb428c7b01f00197ab970"")","-3.1316333","-59.9825041","Amazonas","Brasil","Manaus",0
"ObjectId(""5ebdb432c7b01f00197ab971"")","-31.7636377","-52.2721084","Rio Grande do Sul","Brasil","Pelotas",0
"ObjectId(""5ebdb45bc7b01f00197ab972"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",0
"ObjectId(""5ebdb46ec7b01f00197ab973"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",0
"ObjectId(""5ebdb474c7b01f00197ab974"")","-18.5264844","-44.1588654","Minas Gerais","Brasil",,4
"ObjectId(""5ebdb49ec7b01f00197ab975"")","-9.9765362","-67.8220778","Acre","Brasil","Rio Branco",0
"ObjectId(""5ebdb4cec7b01f00197ab977"")","-12.285251","-41.9294776","Bahia","Brasil",,3
