"_id","lat","lng","state","country","city","p"
"ObjectId(""5ebc09f13ac25f001901a3b4"")","-20.263202","-40.416549","Espírito Santo","Brasil","Cariacica",
"ObjectId(""5ebc0a033ac25f001901a3b5"")","-22.9218864","-43.384646","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc0a093ac25f001901a3b6"")","-29.8425284","-53.7680577","Rio Grande do Sul","Brasil",,
"ObjectId(""5ebc0a123ac25f001901a3b7"")","-23.7176303","-46.8492435","São Paulo","Brasil","Itapecerica da Serra",
"ObjectId(""5ebc0a363ac25f001901a3b8"")","-19.6186264","-43.2267011","Minas Gerais","Brasil","Itabira",
"ObjectId(""5ebc0a523ac25f001901a3b9"")","-1.6292632","-45.2368151","Maranhão","Brasil",,
"ObjectId(""5ebc0a633ac25f001901a3bb"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc0a803ac25f001901a3bc"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",
"ObjectId(""5ebc0aa63ac25f001901a3bd"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",
"ObjectId(""5ebc0b1c3ac25f001901a3bf"")","-22.5394843","-44.1735129","Rio de Janeiro","Brasil","Barra Mansa",
"ObjectId(""5ebc0b2f3ac25f001901a3c1"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",
"ObjectId(""5ebc0b353ac25f001901a3c2"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc0b453ac25f001901a3c3"")","-10.8855129","-48.3716912","Tocantins","Brasil",,
"ObjectId(""5ebc0b6d3ac25f001901a3c5"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc0b783ac25f001901a3c6"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",
"ObjectId(""5ebc0b7d3ac25f001901a3c7"")","-8.8905889","-36.4930896","Pernambuco","Brasil","Garanhuns",
"ObjectId(""5ebc0b843ac25f001901a3c8"")","-20.1774291","-48.6872822","São Paulo","Brasil","Colômbia",
"ObjectId(""5ebc0b8b3ac25f001901a3c9"")","-10.8855129","-48.3716912","Tocantins","Brasil",,
"ObjectId(""5ebc0b9d3ac25f001901a3ca"")","-22.5394843","-44.1735129","Rio de Janeiro","Brasil","Barra Mansa",
"ObjectId(""5ebc0ba13ac25f001901a3cb"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc0bdd3ac25f001901a3cd"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc0c0f3ac25f001901a3ce"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",
"ObjectId(""5ebc0c153ac25f001901a3cf"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc0c1f3ac25f001901a3d0"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc0c413ac25f001901a3d1"")","-5.6781175","-36.4781776","Rio Grande do Norte","Brasil",,
"ObjectId(""5ebc0c4a3ac25f001901a3d2"")","-5.0896403","-42.809588","Piauí","Brasil","Teresina",
"ObjectId(""5ebc0c593ac25f001901a3d3"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",
"ObjectId(""5ebc0c643ac25f001901a3d4"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",
"ObjectId(""5ebc0c713ac25f001901a3d5"")","-22.82957225","-43.33563320492895","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc0c763ac25f001901a3d6"")","-21.7558619","-41.3326895","Rio de Janeiro","Brasil","Campos dos Goytacazes",
"ObjectId(""5ebc0ca33ac25f001901a3d8"")","-23.960833","-46.333889","São Paulo","Brasil","Santos",
"ObjectId(""5ebc0cbd3ac25f001901a3d9"")","-19.750833","-47.936666","Minas Gerais","Brasil","Uberaba",
"ObjectId(""5ebc0cde3ac25f001901a3dc"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",
"ObjectId(""5ebc0cf63ac25f001901a3dd"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc0cfc3ac25f001901a3de"")","-19.787567","-43.9777784","Minas Gerais","Brasil","Belo Horizonte",
"ObjectId(""5ebc0e103ac25f001901a3df"")","-25.469663","-50.649287","Paraná","Brasil","Irati",
"ObjectId(""5ebc0e393ac25f001901a3e0"")","-3.0318983","-65.1735233","Amazonas","Brasil",,
"ObjectId(""5ebc0e5c3ac25f001901a3e1"")","-22.6109158","-43.7096912","Rio de Janeiro","Brasil","Paracambi",
"ObjectId(""5ebc0e623ac25f001901a3e2"")","-3.1316333","-59.9825041","Amazonas","Brasil","Manaus",
"ObjectId(""5ebc0e683ac25f001901a3e3"")","-20.263202","-40.416549","Espírito Santo","Brasil","Cariacica",
"ObjectId(""5ebc0ea53ac25f001901a3e5"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc0eb53ac25f001901a3e6"")","-29.9216045","-51.1799525","Rio Grande do Sul","Brasil","Canoas",
"ObjectId(""5ebc0ebb3ac25f001901a3e7"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",
"ObjectId(""5ebc0ebf3ac25f001901a3e8"")","-22.7896225","-43.309929","Rio de Janeiro","Brasil","Duque de Caxias",
"ObjectId(""5ebc0ecb3ac25f001901a3ea"")","-18.5264844","-44.1588654","Minas Gerais","Brasil",,
"ObjectId(""5ebc0ee33ac25f001901a3ec"")","-5.6781175","-36.4781776","Rio Grande do Norte","Brasil",,
"ObjectId(""5ebc0eed3ac25f001901a3ed"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc0f093ac25f001901a3ef"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",
"ObjectId(""5ebc0f253ac25f001901a3f0"")","-25.469663","-50.649287","Paraná","Brasil","Irati",
"ObjectId(""5ebc0f443ac25f001901a3f1"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc0f4d3ac25f001901a3f2"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",
"ObjectId(""5ebc0f583ac25f001901a3f3"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc0f893ac25f001901a3f5"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc0fa23ac25f001901a3f6"")","-8.7494525","-63.8735438","Rondônia","Brasil","Porto Velho",
"ObjectId(""5ebc0faa3ac25f001901a3f7"")","-19.5346732","-40.6287836","Espírito Santo","Brasil","Colatina",
"ObjectId(""5ebc0fb63ac25f001901a3f8"")","-15.7754462","-47.7970891","Distrito Federal","Brasil",,
"ObjectId(""5ebc0fc33ac25f001901a3f9"")","-22.7392463","-47.3306032","São Paulo","Brasil","Americana",
"ObjectId(""5ebc0fe53ac25f001901a3fa"")","-12.939899950000001","-38.47999584618889","Bahia","Brasil","Salvador",
"ObjectId(""5ebc0feb3ac25f001901a3fb"")","-10.837299","-38.538152","Bahia","Brasil","Ribeira do Pombal",
"ObjectId(""5ebc0ff53ac25f001901a3fc"")","-31.7636377","-52.2721084","Rio Grande do Sul","Brasil","Pelotas",
"ObjectId(""5ebc10383ac25f001901a3fe"")","-21.7558619","-41.3326895","Rio de Janeiro","Brasil","Campos dos Goytacazes",
"ObjectId(""5ebc10663ac25f001901a400"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",
"ObjectId(""5ebc109f3ac25f001901a401"")","-8.50355635","-36.77701174370496","Pernambuco","Brasil",,
"ObjectId(""5ebc10da3ac25f001901a403"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",
"ObjectId(""5ebc10df3ac25f001901a404"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc11033ac25f001901a406"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc110b3ac25f001901a407"")","-8.50355635","-36.77701174370496","Pernambuco","Brasil",,
"ObjectId(""5ebc11353ac25f001901a408"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc11553ac25f001901a409"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc11883ac25f001901a40a"")","-7.1219366","-36.7246845","Paraíba","Brasil",,
"ObjectId(""5ebc11a03ac25f001901a40c"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",
"ObjectId(""5ebc11bf3ac25f001901a40d"")","-27.0628367","-51.114965","Santa Catarina","Brasil",,
"ObjectId(""5ebc11ce3ac25f001901a40e"")","-22.9719642","-43.1843432","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc12133ac25f001901a411"")","-19.6940958","-43.9186521","Minas Gerais","Brasil","Vespasiano",
"ObjectId(""5ebc12193ac25f001901a412"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc124e3ac25f001901a414"")","-5.805398","-35.2080905","Rio Grande do Norte","Brasil","Natal",
"ObjectId(""5ebc126e3ac25f001901a416"")","-23.5506507","-46.6333824","São Paulo","Brasil","São Paulo",
"ObjectId(""5ebc12743ac25f001901a417"")","-25.4295963","-49.2712724","Paraná","Brasil","Curitiba",
"ObjectId(""5ebc12a03ac25f001901a418"")","-26.745053300000002","-49.17608837499999","Santa Catarina","Brasil",,
"ObjectId(""5ebc12a73ac25f001901a419"")","-22.8505071","-43.535713","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc12c43ac25f001901a41a"")","-20.3297293","-40.2920284","Espírito Santo","Brasil","Vila Velha",
"ObjectId(""5ebc13123ac25f001901a41c"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",
"ObjectId(""5ebc13243ac25f001901a41d"")","-20.4640173","-54.6162947","Mato Grosso do Sul","Brasil","Campo Grande",
"ObjectId(""5ebc13403ac25f001901a41e"")","-7.5617238","-34.9952357","Pernambuco","Brasil",,
"ObjectId(""5ebc13473ac25f001901a41f"")","-18.09032735","-50.212165239211316","Goiás","Brasil",,
"ObjectId(""5ebc13513ac25f001901a421"")","-20.263202","-40.416549","Espírito Santo","Brasil","Cariacica",
"ObjectId(""5ebc138b3ac25f001901a422"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc13933ac25f001901a423"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc13e93ac25f001901a425"")","-23.0295183","-46.9756292","São Paulo","Brasil","Vinhedo",
"ObjectId(""5ebc13f53ac25f001901a426"")","-29.9216045","-51.1799525","Rio Grande do Sul","Brasil","Canoas",
"ObjectId(""5ebc140a3ac25f001901a427"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc14463ac25f001901a429"")","-23.5112184","-46.8764612","São Paulo","Brasil","Barueri",
"ObjectId(""5ebc144c3ac25f001901a42a"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc14593ac25f001901a42b"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",
"ObjectId(""5ebc14603ac25f001901a42c"")","-19.5687682","-40.1721991","Espírito Santo","Brasil",,
"ObjectId(""5ebc146d3ac25f001901a42d"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc14893ac25f001901a42e"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc14a73ac25f001901a430"")","-23.960833","-46.333889","São Paulo","Brasil","Santos",
"ObjectId(""5ebc14b03ac25f001901a431"")","-27.0628367","-51.114965","Santa Catarina","Brasil",,
"ObjectId(""5ebc14e13ac25f001901a432"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc14ed3ac25f001901a433"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc15153ac25f001901a434"")","-3.6879135","-40.3456372","Ceará","Brasil","Sobral",
"ObjectId(""5ebc15913ac25f001901a436"")","-21.387426","-42.6957219","Minas Gerais","Brasil","Cataguases",
"ObjectId(""5ebc15ad3ac25f001901a437"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc15bb3ac25f001901a439"")","-19.901172","-44.0723364","Minas Gerais","Brasil","Contagem",
"ObjectId(""5ebc15c73ac25f001901a43a"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc15cd3ac25f001901a43b"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",
"ObjectId(""5ebc15d73ac25f001901a43c"")","-29.8425284","-53.7680577","Rio Grande do Sul","Brasil",,
"ObjectId(""5ebc162e3ac25f001901a43e"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc16493ac25f001901a43f"")","-7.2153453","-39.3153336","Ceará","Brasil","Juazeiro do Norte",
"ObjectId(""5ebc16653ac25f001901a440"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",
"ObjectId(""5ebc16733ac25f001901a441"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc16863ac25f001901a442"")","-22.5266308","-42.9790687","Rio de Janeiro","Brasil","Guapimirim",
"ObjectId(""5ebc168b3ac25f001901a443"")","-3.1316333","-59.9825041","Amazonas","Brasil","Manaus",
"ObjectId(""5ebc169d3ac25f001901a445"")","-3.1316333","-59.9825041","Amazonas","Brasil","Manaus",
"ObjectId(""5ebc16a33ac25f001901a446"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",
"ObjectId(""5ebc16bf3ac25f001901a447"")","-20.3297293","-40.2920284","Espírito Santo","Brasil","Vila Velha",
"ObjectId(""5ebc16de3ac25f001901a449"")","-23.5324859","-46.7916801","São Paulo","Brasil","Osasco",
"ObjectId(""5ebc16e53ac25f001901a44a"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc170a3ac25f001901a44c"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc172b3ac25f001901a44d"")","-20.36985","-40.3195438","Espírito Santo","Brasil","Vila Velha",
"ObjectId(""5ebc173e3ac25f001901a44e"")","-20.3297293","-40.2920284","Espírito Santo","Brasil","Vila Velha",
"ObjectId(""5ebc178a3ac25f001901a44f"")","-21.275","-43.178889","Minas Gerais","Brasil","Rio Pomba",
"ObjectId(""5ebc17e63ac25f001901a451"")","-22.3218102","-49.0705863","São Paulo","Brasil","Bauru",
"ObjectId(""5ebc180c3ac25f001901a452"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",
"ObjectId(""5ebc18143ac25f001901a453"")","-22.2800004","-42.5325303","Rio de Janeiro","Brasil","Nova Friburgo",
"ObjectId(""5ebc18183ac25f001901a454"")","-6.710835","-69.895951","Amazonas","Brasil",,
"ObjectId(""5ebc181e3ac25f001901a455"")","-20.1252961","-40.3064477","Espírito Santo","Brasil","Serra",
"ObjectId(""5ebc182f3ac25f001901a456"")","-12.285251","-41.9294776","Bahia","Brasil",,
"ObjectId(""5ebc184b3ac25f001901a457"")","-18.9033462","-48.2514957","Minas Gerais","Brasil","Uberlândia",
"ObjectId(""5ebc18693ac25f001901a458"")","-3.1316333","-59.9825041","Amazonas","Brasil","Manaus",
"ObjectId(""5ebc18ac3ac25f001901a459"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",
"ObjectId(""5ebc18b33ac25f001901a45a"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",
"ObjectId(""5ebc18c23ac25f001901a45b"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc18fc3ac25f001901a45c"")","-23.5506507","-46.6333824","São Paulo","Brasil","São Paulo",
"ObjectId(""5ebc19173ac25f001901a45d"")","-27.444003799999997","-49.7973434","Santa Catarina","Brasil",,
"ObjectId(""5ebc194e3ac25f001901a460"")","-3.1316333","-59.9825041","Amazonas","Brasil","Manaus",
"ObjectId(""5ebc19573ac25f001901a461"")","-25.4295963","-49.2712724","Paraná","Brasil","Curitiba",
"ObjectId(""5ebc19703ac25f001901a462"")","-7.108297","-44.93254","Maranhão","Brasil",,
"ObjectId(""5ebc19ec3ac25f001901a464"")","-5.0896403","-42.809588","Piauí","Brasil","Teresina",
"ObjectId(""5ebc1a183ac25f001901a465"")","-3.1316333","-59.9825041","Amazonas","Brasil","Manaus",
"ObjectId(""5ebc1a683ac25f001901a467"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",
"ObjectId(""5ebc1a923ac25f001901a469"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",
"ObjectId(""5ebc1a993ac25f001901a46a"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc1ab93ac25f001901a46c"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc1ad03ac25f001901a46d"")","-18.5264844","-44.1588654","Minas Gerais","Brasil",,
"ObjectId(""5ebc1ad83ac25f001901a46e"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc1ade3ac25f001901a46f"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",
"ObjectId(""5ebc1b153ac25f001901a472"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc1b403ac25f001901a474"")","-4.479925","-63.5185396","Amazonas","Brasil",,
"ObjectId(""5ebc1b4e3ac25f001901a475"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc1b623ac25f001901a476"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc1b683ac25f001901a477"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc1b803ac25f001901a479"")","-23.5506507","-46.6333824","São Paulo","Brasil","São Paulo",
"ObjectId(""5ebc1b863ac25f001901a47a"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",
"ObjectId(""5ebc1b923ac25f001901a47b"")","-5.09458195","-42.80686228697222","Piauí","Brasil","Teresina",
"ObjectId(""5ebc1bb03ac25f001901a47c"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc1bb93ac25f001901a47d"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc1bbf3ac25f001901a47e"")","-20.3297293","-40.2920284","Espírito Santo","Brasil","Vila Velha",
"ObjectId(""5ebc1be63ac25f001901a47f"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc1bf03ac25f001901a480"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc1bfd3ac25f001901a481"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",
"ObjectId(""5ebc1c0f3ac25f001901a482"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",
"ObjectId(""5ebc1c423ac25f001901a483"")","-23.5506507","-46.6333824","São Paulo","Brasil","São Paulo",
"ObjectId(""5ebc1c573ac25f001901a484"")","-25.4295963","-49.2712724","Paraná","Brasil","Curitiba",
"ObjectId(""5ebc1c7b3ac25f001901a486"")","-21.1341025","-41.680095","Rio de Janeiro","Brasil","Bom Jesus do Itabapoana",
"ObjectId(""5ebc1c843ac25f001901a487"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc1c8e3ac25f001901a488"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc1c963ac25f001901a489"")","-23.1016412","-48.9206487","São Paulo","Brasil",,
"ObjectId(""5ebc1cb73ac25f001901a48b"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc1ce03ac25f001901a48d"")","-19.8245218","-40.2735025","Espírito Santo","Brasil","Aracruz",
"ObjectId(""5ebc1cf73ac25f001901a48f"")","-8.7494525","-63.8735438","Rondônia","Brasil","Porto Velho",
"ObjectId(""5ebc1cff3ac25f001901a490"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc1d063ac25f001901a491"")","-5.0896403","-42.809588","Piauí","Brasil","Teresina",
"ObjectId(""5ebc1d0c3ac25f001901a492"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc1d1f3ac25f001901a493"")","-19.8245218","-40.2735025","Espírito Santo","Brasil","Aracruz",
"ObjectId(""5ebc1d4d3ac25f001901a495"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc1d573ac25f001901a496"")","-7.1219366","-36.7246845","Paraíba","Brasil",,
"ObjectId(""5ebc1d663ac25f001901a497"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",
"ObjectId(""5ebc1d6d3ac25f001901a498"")","-22.3706166","-47.3927246","São Paulo","Brasil","Araras",
"ObjectId(""5ebc1d753ac25f001901a499"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",
"ObjectId(""5ebc1dbe3ac25f001901a49b"")","-19.9225165","-44.1157508","Minas Gerais","Brasil","Contagem",
"ObjectId(""5ebc1dc43ac25f001901a49c"")","-19.968056","-44.198333","Minas Gerais","Brasil","Betim",
"ObjectId(""5ebc1dfa3ac25f001901a49f"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc1e1a3ac25f001901a4a0"")","-22.7896225","-43.309929","Rio de Janeiro","Brasil","Duque de Caxias",
"ObjectId(""5ebc1e253ac25f001901a4a1"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc1e2b3ac25f001901a4a2"")","-29.69295515","-53.73821357986224","Rio Grande do Sul","Brasil","Santa Maria",
"ObjectId(""5ebc1e563ac25f001901a4a4"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc1e723ac25f001901a4a5"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",
"ObjectId(""5ebc1e9f3ac25f001901a4a7"")","-10.9162061","-37.0774655","Sergipe","Brasil","Aracaju",
"ObjectId(""5ebc1ebb3ac25f001901a4a8"")","-22.7896225","-43.309929","Rio de Janeiro","Brasil","Duque de Caxias",
"ObjectId(""5ebc1ec13ac25f001901a4a9"")","-20.5381768","-47.4009795","São Paulo","Brasil","Franca",
"ObjectId(""5ebc1f0f3ac25f001901a4aa"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc1f4e3ac25f001901a4ab"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc1f5b3ac25f001901a4ac"")","-26.1150943","-49.8035982","Santa Catarina","Brasil","Mafra",
"ObjectId(""5ebc1f873ac25f001901a4ad"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc1fee3ac25f001901a4af"")","-19.968056","-44.198333","Minas Gerais","Brasil","Betim",
"ObjectId(""5ebc20063ac25f001901a4b0"")","-20.1252961","-40.3064477","Espírito Santo","Brasil","Serra",
"ObjectId(""5ebc202a3ac25f001901a4b1"")","-21.2254524","-43.7735087","Minas Gerais","Brasil","Barbacena",
"ObjectId(""5ebc203d3ac25f001901a4b2"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc20613ac25f001901a4b3"")","-19.9227318","-43.9450948","Minas Gerais","Brasil","Belo Horizonte",
"ObjectId(""5ebc20683ac25f001901a4b4"")","-24.3878438","-47.9265798","São Paulo","Brasil","Sete Barras",
"ObjectId(""5ebc20753ac25f001901a4b5"")","-23.960833","-46.333889","São Paulo","Brasil","Santos",
"ObjectId(""5ebc20823ac25f001901a4b6"")","-22.2752762","-42.419415","Rio de Janeiro","Brasil",,
"ObjectId(""5ebc20a33ac25f001901a4b7"")","-7.2246743","-35.8771292","Paraíba","Brasil","Campina Grande",
"ObjectId(""5ebc20bc3ac25f001901a4b8"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc20da3ac25f001901a4bb"")","-22.8832371","-43.1154552","Rio de Janeiro","Brasil","Niterói",
"ObjectId(""5ebc20ec3ac25f001901a4bc"")","-25.4295963","-49.2712724","Paraná","Brasil","Curitiba",
"ObjectId(""5ebc20f43ac25f001901a4bd"")","-3.7304512","-38.5217989","Ceará","Brasil","Fortaleza",
"ObjectId(""5ebc20fa3ac25f001901a4be"")","-30.0324999","-51.2303767","Rio Grande do Sul","Brasil","Porto Alegre",
"ObjectId(""5ebc216c3ac25f001901a4c1"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",
"ObjectId(""5ebc21863ac25f001901a4c3"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc218f3ac25f001901a4c4"")","-8.4116316","-37.5919699","Pernambuco","Brasil",,
"ObjectId(""5ebc219d3ac25f001901a4c5"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",
"ObjectId(""5ebc21a83ac25f001901a4c6"")","-25.0239759","-50.5854615","Paraná","Brasil","Ipiranga",
"ObjectId(""5ebc21ec3ac25f001901a4c8"")","-8.0641931","-34.8781517","Pernambuco","Brasil","Recife",
"ObjectId(""5ebc220d3ac25f001901a4c9"")","-21.9341749","-42.6091737","Rio de Janeiro","Brasil","Carmo",
"ObjectId(""5ebc22193ac25f001901a4ca"")","-22.8886093","-43.3657758","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc22303ac25f001901a4cb"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",
"ObjectId(""5ebc224e3ac25f001901a4cd"")","-8.3308449","-35.3523034","Pernambuco","Brasil","Primavera",
"ObjectId(""5ebc22563ac25f001901a4ce"")","-9.754866","-36.661471","Alagoas","Brasil","Arapiraca",
"ObjectId(""5ebc22633ac25f001901a4cf"")","-22.9110137","-43.2093727","Rio de Janeiro","Brasil","Rio de Janeiro",
"ObjectId(""5ebc22873ac25f001901a4d1"")","-25.469663","-50.649287","Paraná","Brasil","Irati",
"ObjectId(""5ebc22983ac25f001901a4d2"")","-9.754866","-36.661471","Alagoas","Brasil","Arapiraca",
"ObjectId(""5ebc229e3ac25f001901a4d3"")","-12.9822499","-38.4812772","Bahia","Brasil","Salvador",
